n	x	y	t	dx	dy	dt
1130	16.039749	15.563445000000002	224.12	0.0254460000000023	0.053366999999997944	0.01999999999998181
1130	16.065195000000003	15.616812	224.14	-0.01648900000000353	0.03572099999999878	0.020000000000010232
1130	16.048706	15.652532999999998	224.16	-0.008948999999997653	-0.01803599999999861	0.020000000000010232
1130	16.039757	15.634497	224.18	0.07617399999999819	-0.03337499999999949	0.01999999999998181
1130	16.115931	15.601122	224.2	-0.051973999999997744	0.023267000000000593	0.020000000000010232
1130	16.063957000000002	15.624389	224.22	-0.042048000000001196	-0.026534999999999087	0.020000000000010232
1131	16.04053	15.305242999999999	224.54	-0.12336200000000197	0.28016600000000125	0.020000000000010232
1131	15.917167999999998	15.585409	224.56	0.026384000000000185	0.11320299999999861	0.020000000000010232
1131	15.943551999999999	15.698611999999999	224.58	-0.17164799999999758	0.03777300000000139	0.01999999999998181
1132	16.122728	15.227832999999999	224.58	-0.031887999999998584	-0.051322000000000756	0.01999999999998181
1132	16.09084	15.176510999999998	224.6	0.00013600000000124624	-0.04839499999999752	0.020000000000010232
1132	16.090976	15.128116	224.62	0.11196999999999946	0.010373000000001298	0.01999999999998181
1132	16.202946	15.138489000000002	224.64	-0.13271699999999953	0.0613589999999995	0.020000000000010232
1133	16.170424	15.171509	224.7	-0.0820740000000022	-0.01938200000000201	0.020000000000010232
1133	16.08835	15.152126999999998	224.72	0.11028400000000005	0.007176000000001181	0.020000000000010232
1133	16.198634	15.159303	224.74	-0.15646399999999616	0.0414500000000011	0.01999999999998181
1133	16.042170000000002	15.200753	224.76	0.04369399999999857	-0.04346800000000073	0.020000000000010232
1133	16.085864	15.157285	224.78	0.172778000000001	-0.18565599999999982	0.020000000000010232
1135	15.976931	16.021285	224.9	-0.1853429999999996	-0.09222699999999939	0.01999999999998181
1136	16.598635	15.127854000000001	225.28	0.15406699999999773	-0.06512000000000207	0.020000000000010232
1136	16.752702	15.062733999999999	225.3	0.28339400000000126	0.008433000000001911	0.01999999999998181
1136	17.036096	15.071167	225.32	0.010044999999998083	-0.002537999999999485	0.020000000000010232
1136	17.046141	15.068629000000001	225.34	0.11905700000000152	-0.03229400000000027	0.020000000000010232
1136	17.165198	15.036335000000001	225.36	0.09403899999999865	0.010489999999999	0.01999999999998181
1136	17.259237	15.046825	225.38	0.021089000000003466	-0.07058100000000067	0.020000000000010232
1137	17.214336	15.008593	225.42	-0.042709000000002106	0.018949000000000993	0.020000000000010232
1138	16.50465	15.454787	225.44	-0.02437800000000223	0.005613000000000312	0.020000000000010232
1138	16.480272	15.4604	225.46	-0.09545299999999912	0.06339599999999912	0.01999999999998181
1138	16.384819	15.523795999999999	225.48	0.026658999999998656	-0.07581499999999863	0.020000000000010232
1138	16.411478	15.447981	225.5	0.11543900000000207	-0.1257570000000019	0.020000000000010232
1138	16.526917	15.322223999999999	225.52	-0.16321800000000053	-0.09144299999999816	0.01999999999998181
1139	16.749464	15.410964000000002	225.58	0.013586000000000098	0.14294699999999771	0.01999999999998181
1139	16.76305	15.553911	225.6	-0.10252699999999848	0.0065400000000011005	0.020000000000010232
1139	16.660523	15.560451	225.62	0.06763499999999567	-0.016186000000001144	0.01999999999998181
1139	16.728157999999997	15.544265	225.64	0.0430290000000042	0.003483000000001013	0.020000000000010232
1139	16.771187	15.547748	225.66	0.06505100000000041	0.02096299999999829	0.020000000000010232
1140	16.33043	17.23777	225.68	-0.014175999999999078	0.11914499999999961	0.01999999999998181
1141	16.222786	16.223805	225.74	0.2888319999999993	-0.04540699999999731	0.01999999999998181
1142	16.345518	17.296494	225.74	0.03955400000000253	-0.08265600000000006	0.01999999999998181
1142	16.385072	17.213838	225.76	-0.016669000000000267	0.025263999999999953	0.020000000000010232
1142	16.368403	17.239102	225.78	-0.04156099999999796	-0.001912000000000802	0.020000000000010232
1142	16.326842000000003	17.23719	225.8	0.0005659999999956256	0.046509000000000356	0.01999999999998181
1142	16.327408	17.283699	225.82	0.022379000000000815	-0.02100899999999939	0.020000000000010232
1142	16.349787	17.26269	225.84	0.00022399999999933584	0.007528000000000645	0.020000000000010232
1144	16.5584	15.290339999999999	225.86	0.10064500000000365	0.12805500000000158	0.01999999999998181
1144	16.659045000000003	15.418395	225.88	-0.006245000000003387	-0.010862999999998735	0.020000000000010232
1144	16.6528	15.407532000000002	225.9	-0.10617900000000091	-0.14275400000000182	0.01999999999998181
1144	16.546621	15.264778	225.92	-0.0019509999999982597	0.046806000000000125	0.020000000000010232
1145	16.335704	15.48814	225.98	0.17519000000000062	0.041064000000000433	0.020000000000010232
1145	16.510894	15.529204	226.0	0.03216000000000108	0.07286699999999868	0.020000000000010232
1145	16.543054	15.602070999999999	226.02	-0.029086000000003054	-0.14099099999999964	0.01999999999998181
1145	16.513968	15.461079999999999	226.04	-0.022823999999999955	0.1235140000000019	0.020000000000010232
1145	16.491144	15.584594000000001	226.06	0.03357000000000454	-0.11156500000000058	0.020000000000010232
1145	16.524714000000003	15.473029	226.08	0.07672599999999719	-0.06107300000000038	0.01999999999998181
1145	16.60144	15.411956	226.1	0.06750599999999807	-0.06241000000000163	0.020000000000010232
1145	16.668946	15.349545999999998	226.12	0.04012100000000274	-0.07516199999999884	0.01999999999998181
1145	16.709067	15.274384	226.14	0.17814099999999655	0.18198200000000142	0.020000000000010232
1145	16.887207999999998	15.456366000000001	226.16	0.13315500000000213	0.06452099999999916	0.020000000000010232
1145	17.020363	15.520887	226.18	-0.31981899999999897	-0.046611999999999654	0.01999999999998181
1146	16.766406	15.537919	226.24	-0.11223599999999934	-0.029045000000001764	0.01999999999998181
1146	16.65417	15.508873999999999	226.26	-0.11948000000000292	-0.03284799999999777	0.020000000000010232
1146	16.534689999999998	15.476026000000001	226.28	0.13976300000000208	-0.017665000000002706	0.020000000000010232
1146	16.674453	15.458360999999998	226.3	-0.13877899999999954	-0.0859319999999979	0.01999999999998181
1146	16.535674	15.372429	226.32	-0.047962000000001836	0.03562400000000032	0.020000000000010232
1146	16.487712	15.408053	226.34	0.0840209999999999	-0.01919700000000013	0.020000000000010232
1146	16.571733	15.388856	226.36	-0.07238599999999806	0.05959099999999928	0.01999999999998181
1146	16.499347	15.448447	226.38	-0.04116000000000142	-0.015441000000000926	0.020000000000010232
1146	16.458187	15.433005999999999	226.4	0.09139400000000109	-0.19961199999999835	0.01999999999998181
1146	16.549581	15.233394	226.42	0.04162900000000036	-0.1645690000000002	0.020000000000010232
1146	16.59121	15.068825	226.44	-0.06509199999999993	0.012270000000000891	0.020000000000010232
1146	16.526118	15.081095000000001	226.46	-0.0381229999999988	0.08125799999999828	0.01999999999998181
1146	16.487995	15.162353	226.48	-0.11450999999999922	0.060820999999998904	0.020000000000010232
1146	16.373485000000002	15.223173999999998	226.5	-0.019218000000002178	-0.12451899999999938	0.020000000000010232
1146	16.354267	15.098654999999999	226.52	-0.08090699999999984	0.12851700000000044	0.01999999999998181
1146	16.27336	15.227172	226.54	0.1403970000000001	-0.05515199999999787	0.020000000000010232
1146	16.413757	15.172020000000002	226.56	0.17017599999999788	0.200784999999998	0.020000000000010232
1146	16.583933	15.372805	226.58	0.023609000000003988	0.024055000000000604	0.01999999999998181
1146	16.607542000000002	15.39686	226.6	-0.04240000000000066	0.049788000000001276	0.020000000000010232
1147	17.917707	16.831194	226.5	0.1579759999999979	0.2132809999999985	0.020000000000010232
1147	18.075682999999998	17.044475	226.52	0.017587000000002462	-0.03342999999999563	0.01999999999998181
1147	18.09327	17.011045000000003	226.54	-0.00021599999999821762	-0.019712000000005503	0.020000000000010232
1147	18.093054000000002	16.991332999999997	226.56	-0.08206800000000314	0.03850100000000367	0.020000000000010232
1148	16.672925	15.54127	226.66	-0.0058469999999992694	-0.050246000000001345	0.020000000000010232
1149	16.735878	15.5805	226.72	0.19586900000000185	0.013001999999998404	0.020000000000010232
1149	16.931747	15.593501999999999	226.74	-0.09983200000000281	0.0054040000000004085	0.01999999999998181
1150	17.13479	15.780488	227.0	0.11388399999999876	0.03573100000000018	0.020000000000010232
1150	17.248673999999998	15.816219	227.02	-0.036945999999996815	0.005380999999999858	0.01999999999998181
1150	17.211728	15.8216	227.04	-0.27938100000000077	-0.12314200000000142	0.020000000000010232
1150	16.932347	15.698457999999999	227.06	0.09406399999999948	0.07326800000000233	0.020000000000010232
1151	16.273754999999998	15.248489000000001	227.08	-0.0028859999999966135	0.09274099999999841	0.01999999999998181
1151	16.270869	15.34123	227.1	0.05318399999999812	-0.034982999999998654	0.020000000000010232
1152	16.986435	15.751026999999999	227.16	-0.018936000000000064	-0.05462200000000017	0.020000000000010232
1153	18.102098	17.032989999999998	227.18	-0.04066000000000258	0.04589500000000157	0.01999999999998181
1154	15.930076000000001	16.055026	227.68	0.033914999999998585	0.16950399999999632	0.01999999999998181
1155	17.087957	15.809332000000001	227.68	0.03096100000000135	-0.04371400000000136	0.01999999999998181
1155	17.118918	15.765618	227.7	0.014806999999997572	-0.014428000000000551	0.020000000000010232
1155	17.133725	15.75119	227.72	-0.0250319999999995	0.11116100000000095	0.020000000000010232
1156	16.042979000000003	15.685937	228.58	-0.13660900000000176	0.25874100000000055	0.01999999999998181
1158	16.082755	16.153008	228.76	-0.09076399999999829	-0.06397300000000072	0.020000000000010232
1158	15.991991	16.089035	228.78	0.10836299999999888	-0.04704100000000011	0.020000000000010232
1158	16.100354	16.041994	228.8	-0.09842000000000084	-0.030020999999997855	0.01999999999998181
1159	17.029557	15.508246	229.1	0.06031499999999923	0.03220299999999909	0.020000000000010232
1159	17.089872	15.540448999999999	229.12	-0.06419400000000053	0.006326000000001386	0.01999999999998181
1159	17.025678	15.546775	229.14	0.045032000000002625	-0.01734700000000089	0.020000000000010232
1159	17.070710000000002	15.529428	229.16	-0.027438000000000073	0.003930999999999685	0.020000000000010232
1160	16.336502	15.976826	229.32	-0.13946699999999979	0.060501999999997835	0.020000000000010232
1160	16.197035	16.037328	229.34	-0.3318399999999979	0.09886600000000101	0.020000000000010232
1161	15.937467999999999	15.812525	229.48	0.015117999999999299	0.1654309999999981	0.020000000000010232
1162	17.219694	15.69931	229.48	-0.16105900000000162	0.028980999999999923	0.020000000000010232
1162	17.058635	15.728291	229.5	-0.050389999999996604	0.03120899999999871	0.020000000000010232
1163	16.157896	15.661206	229.6	-0.05358100000000121	0.011393999999999238	0.020000000000010232
1163	16.104315	15.6726	229.62	-0.017255999999999716	0.18526800000000065	0.01999999999998181
1163	16.087059	15.857868	229.64	-0.0657389999999971	0.20479600000000175	0.020000000000010232
1163	16.021320000000003	16.062664	229.66	-0.10396400000000305	-0.10791500000000198	0.020000000000010232
1163	15.917356	15.954749	229.68	-0.058550000000000324	-0.023513000000001227	0.01999999999998181
1165	16.854157999999998	15.794564999999999	229.62	0.07034300000000115	-0.028786999999999452	0.01999999999998181
1166	16.665405	15.48035	229.78	-0.06585499999999911	-0.12389599999999845	0.020000000000010232
1166	16.59955	15.356454000000001	229.8	0.01927699999999888	-0.02775800000000217	0.01999999999998181
1167	15.956729999999999	15.285409	229.9	-0.12330099999999788	0.0738620000000001	0.01999999999998181
1168	15.998631	16.665678	230.0	-0.23589299999999902	-0.2507020000000004	0.020000000000010232
1169	15.965785	17.041941	231.36	-0.05867600000000017	-0.00769899999999879	0.01999999999998181
1169	15.907109	17.034242000000003	231.38	-0.1107769999999988	-0.024965000000005233	0.020000000000010232
1170	16.50955	15.11459	232.3	-0.07091600000000042	-0.044638000000000844	0.01999999999998181
1171	18.079936	16.948926	232.84	0.020782000000000522	0.06262100000000004	0.020000000000010232
1172	16.952738	15.453803	232.9	0.2061339999999987	0.104317	0.01999999999998181
1173	16.537898000000002	15.102444	233.06	0.055794999999996264	-0.08468399999999932	0.020000000000010232
1174	16.666042	15.038128	233.3	-0.014616000000000184	-0.017061999999999244	0.01999999999998181
1174	16.651426	15.021066000000001	233.32	0.04111199999999826	-0.03719500000000231	0.020000000000010232
1175	16.77072	15.057804	233.46	0.022650999999999755	-0.05809300000000306	0.01999999999998181
1176	16.550416000000002	15.070675	233.54	-0.10844300000000118	-0.1062309999999993	0.020000000000010232
1177	15.949595	15.375582000000001	233.68	-0.05221200000000081	-0.07770600000000094	0.01999999999998181
1178	15.948315	15.452537	233.74	-0.013633999999999702	0.14306900000000056	0.01999999999998181
1178	15.934681	15.595606	233.76	-0.11018499999999953	0.006183999999999301	0.020000000000010232
1179	15.978447000000001	16.120288000000002	233.98	-0.089538000000001	-0.05487000000000464	0.020000000000010232
1180	16.017491	17.012901	234.34	-0.025108999999998716	0.04867000000000132	0.020000000000010232
1181	16.027318	17.061795	234.42	0.07851099999999889	0.04165599999999969	0.020000000000010232
1181	16.105829	17.103451	234.44	0.02454100000000281	0.010608000000001283	0.020000000000010232
1181	16.130370000000003	17.114059	234.46	-0.021071000000002726	0.07286599999999765	0.01999999999998181
1181	16.109299	17.186925	234.48	0.1727119999999971	-0.01347200000000015	0.020000000000010232
1181	16.282010999999997	17.173453	234.5	-0.07021299999999542	-0.012356999999997953	0.020000000000010232
1182	16.083338	15.785969	235.18	-0.15460600000000113	0.10120299999999993	0.01999999999998181
1182	15.928732	15.887172	235.2	-0.10150500000000129	-0.09970499999999838	0.020000000000010232
1183	15.934707999999999	16.884728	235.2	0.06492500000000057	-0.022476999999998526	0.020000000000010232
1183	15.999633	16.862251	235.22	-0.14588999999999963	-0.11161399999999944	0.020000000000010232
1184	17.650541	17.131368	235.18	-0.1355789999999999	-0.1220429999999979	0.01999999999998181
1186	15.958547	16.272029	235.98	0.05468500000000276	0.056208999999999065	0.020000000000010232
1187	15.974718	15.468651999999999	235.96	0.10178900000000013	0.006584000000000145	0.01999999999998181
1188	16.438675	16.12453	237.08	-0.027456000000000813	-0.17435699999999876	0.01999999999998181
1188	16.411219	15.950173000000001	237.1	-0.00515800000000155	0.025704999999998535	0.020000000000010232
1189	16.285004999999998	16.081912	237.16	-0.05548999999999893	0.13595800000000224	0.020000000000010232
1189	16.229515	16.21787	237.18	-0.03434400000000082	-0.0571210000000022	0.01999999999998181
1189	16.195171	16.160749	237.2	0.0022289999999998145	-0.04298400000000058	0.020000000000010232
1190	16.245531	16.179666	237.34	-0.12679699999999983	0.05692099999999911	0.020000000000010232
1191	16.986818	15.558016	237.6	0.10562400000000238	-0.008989000000001468	0.020000000000010232
1191	17.092442000000002	15.549026999999999	237.62	-0.08047400000000238	-0.03264700000000076	0.01999999999998181
1192	16.024598	15.097554	237.86	-0.18205700000000036	-0.08370700000000042	0.01999999999998181
1193	15.912023000000001	15.057585000000001	237.92	-0.039302000000002835	0.0956039999999998	0.020000000000010232
1194	15.912667	15.257423999999999	237.96	0.028422000000000835	-0.16122399999999892	0.01999999999998181
1194	15.941089000000002	15.0962	237.98	-0.07984000000000258	-0.11659299999999817	0.020000000000010232
1195	16.332253	17.280016	238.08	-0.032871000000000095	-0.07071400000000239	0.01999999999998181
1195	16.299382	17.209301999999997	238.1	-0.036188000000002774	-0.0020489999999959707	0.020000000000010232
1195	16.263194	17.207253	238.12	0.094024000000001	0.0527230000000003	0.01999999999998181
1195	16.357218	17.259976	238.14	-0.02427099999999882	0.023434999999995654	0.020000000000010232
1195	16.332947	17.283410999999997	238.16	9.899999999873899e-05	0.0051410000000018385	0.020000000000010232
1195	16.333046	17.288552	238.18	-0.059573999999997795	-0.035588999999998094	0.01999999999998181
1195	16.273472	17.252963	238.2	-0.021050000000002456	-0.007999999999999119	0.020000000000010232
1195	16.252422	17.244963000000002	238.22	0.0692440000000012	-0.06373900000000177	0.020000000000010232
1195	16.321666	17.181224	238.24	0.013648999999997358	0.12051800000000057	0.01999999999998181
1196	16.274848000000002	17.313845999999998	238.36	0.0031649999999991962	-0.06849099999999808	0.01999999999998181
1196	16.278013	17.245355	238.38	-0.018665999999999627	-0.061675000000001035	0.020000000000010232
1196	16.259347	17.18368	238.4	0.027150999999999925	0.05829400000000007	0.01999999999998181
1196	16.286498	17.241974	238.42	0.021294000000001034	-0.010097000000001799	0.020000000000010232
1196	16.307792000000003	17.231876999999997	238.44	-0.03524000000000527	-0.07660699999999565	0.020000000000010232
1197	16.198	16.796714	238.5	-0.036339000000001676	-0.013924000000002934	0.020000000000010232
1197	16.161661	16.78279	238.52	-0.0007299999999972329	0.11383600000000271	0.01999999999998181
1197	16.160931	16.896626	238.54	0.00489899999999821	0.10295499999999791	0.020000000000010232
1197	16.16583	16.999581	238.56	-0.01422499999999971	0.07404100000000113	0.020000000000010232
1197	16.151605	17.073622	238.58	0.015771000000000868	0.07405199999999823	0.01999999999998181
1197	16.167376	17.147674	238.6	0.054677999999999116	-0.005388999999997424	0.020000000000010232
1197	16.222054	17.142285	238.62	-0.0671759999999999	-0.10786700000000238	0.01999999999998181
1197	16.154878	17.034418	238.64	0.03770100000000198	-0.05153500000000122	0.020000000000010232
1197	16.192579000000002	16.982882999999998	238.66	0.11463499999999982	0.26910700000000176	0.020000000000010232
1197	16.307214000000002	17.25199	238.68	-0.009107000000000198	0.0054440000000006705	0.01999999999998181
1198	15.977092	15.758687	238.6	0.03649699999999889	0.18542499999999862	0.020000000000010232
1199	16.362106	17.318602	238.74	-0.03263600000000011	-0.0667359999999988	0.01999999999998181
1199	16.32947	17.251866	238.76	-0.039206000000000074	0.04350499999999968	0.020000000000010232
1199	16.290264	17.295371	238.78	0.021660999999998154	0.04529099999999886	0.020000000000010232
1199	16.311925	17.340662	238.8	-0.06710899999999853	0.03715100000000149	0.01999999999998181
1199	16.244816	17.377813	238.82	0.0089359999999985	-0.10426100000000105	0.020000000000010232
1199	16.253752	17.273552	238.84	0.06259500000000173	0.03519200000000211	0.020000000000010232
1199	16.316347	17.308744	238.86	-0.01672500000000099	-0.06212800000000129	0.01999999999998181
1199	16.299622	17.246616	238.88	0.0195059999999998	0.016263999999999612	0.020000000000010232
1199	16.319128	17.26288	238.9	-0.009042000000000883	0.05029100000000142	0.01999999999998181
1199	16.310086	17.313171	238.92	-0.030477999999998673	-0.03127800000000036	0.020000000000010232
1199	16.279608	17.281893	238.94	-0.034430000000000405	0.02821700000000149	0.020000000000010232
1199	16.245178	17.31011	238.96	0.05138200000000026	0.04111899999999835	0.01999999999998181
1200	15.960593	16.595879999999998	239.58	0.055462999999999596	-0.04489799999999633	0.01999999999998181
1201	15.922494	16.46913	239.68	-0.16306000000000154	0.15851800000000082	0.01999999999998181
1202	16.201494	16.959854	242.76	0.055063999999998	-0.09198200000000156	0.020000000000010232
1203	16.192277999999998	16.802568	242.82	-0.09263199999999827	0.01863999999999777	0.020000000000010232
1203	16.099646	16.821208	242.84	0.08311100000000238	-0.2018299999999975	0.020000000000010232
1204	17.275560000000002	15.084695000000002	243.3	-0.09198100000000053	-0.04641900000000021	0.01999999999998181
1204	17.183579	15.038276000000002	243.32	0.13976999999999862	-0.018518000000002033	0.020000000000010232
1204	17.323349	15.019758	243.34	-0.008513999999998134	-0.04489700000000063	0.020000000000010232
1205	17.271838	15.007366000000001	243.38	0.0877510000000008	-0.045737000000000805	0.020000000000010232
1206	17.275536	15.072423	243.58	-0.17516200000000026	0.02162699999999873	0.01999999999998181
1206	17.100374	15.09405	243.6	0.03241500000000386	-0.0730839999999997	0.020000000000010232
1206	17.132789000000002	15.020966	243.62	-0.10151200000000316	0.01817300000000266	0.01999999999998181
1206	17.031277	15.039139000000002	243.64	0.05012299999999925	-0.018348000000001363	0.020000000000010232
1207	15.968267	15.124232000000001	244.42	-0.04754900000000184	0.03567399999999843	0.020000000000010232
1208	18.32788	17.363224	244.64	0.08022599999999969	0.06746400000000108	0.020000000000010232
1209	16.111451000000002	15.029442999999999	244.76	-0.03886200000000173	-0.08784700000000001	0.020000000000010232
1210	16.005233999999998	15.054139000000001	244.8	0.14148000000000494	-0.27758700000000225	0.01999999999998181
1211	16.198051	17.0058	244.64	-0.0493389999999998	0.05238699999999952	0.020000000000010232
1211	16.148712	17.058187	244.66	0.00016300000000057935	0.0626029999999993	0.020000000000010232
1211	16.148875	17.12079	244.68	0.03422899999999984	-0.10723199999999977	0.01999999999998181
1211	16.183104	17.013558	244.7	-0.03988199999999864	-0.07334200000000024	0.020000000000010232
1211	16.143222	16.940216	244.72	-0.014038000000002882	-0.007620999999996769	0.020000000000010232
1211	16.129184	16.932595000000003	244.74	-0.00010899999999836041	0.036655999999997135	0.01999999999998181
1212	16.277416	15.023629999999999	244.92	-0.0141859999999987	0.026377999999999346	0.020000000000010232
1212	16.26323	15.050007999999998	244.94	0.04623600000000039	0.11270700000000033	0.020000000000010232
1212	16.309466	15.162714999999999	244.96	-0.21034299999999817	-0.15709899999999877	0.01999999999998181
1212	16.099123000000002	15.005616	244.98	-0.14772400000000374	0.08570100000000203	0.020000000000010232
1212	15.951398999999999	15.091317000000002	245.0	0.02247200000000049	0.011579999999998591	0.020000000000010232
1212	15.973870999999999	15.102897	245.02	-0.0775869999999994	0.007423000000001068	0.01999999999998181
1213	15.953314	15.344964000000001	245.06	0.04460300000000039	-0.04476100000000116	0.020000000000010232
1214	18.398723	17.490585999999997	245.06	0.05408199999999752	-0.1415029999999966	0.020000000000010232
1215	16.179309	16.014725	245.06	0.07776899999999998	-0.005406999999998163	0.020000000000010232
1215	16.257078	16.009318	245.08	-0.20589200000000218	-0.1628910000000019	0.01999999999998181
1216	16.066789	15.475816	245.12	-0.12135900000000177	-0.08941300000000041	0.01999999999998181
1217	18.354909	17.386295999999998	245.2	0.11809699999999879	0.048493000000004116	0.020000000000010232
1218	16.036722	16.398613	245.44	-0.07434500000000277	-0.18659399999999948	0.020000000000010232
1219	15.985192999999999	16.986222	245.46	-0.02983799999999981	-0.09504800000000202	0.01999999999998181
1219	15.955354999999999	16.891174	245.48	-0.10450499999999963	0.1676499999999983	0.020000000000010232
1220	16.065963	15.984089	245.54	0.04224799999999718	0.07421299999999675	0.020000000000010232
1220	16.108210999999997	16.058301999999998	245.56	-0.18913699999999878	-0.151685999999998	0.020000000000010232
1220	15.919073999999998	15.906616	245.58	-0.06103299999999834	-0.10365400000000058	0.01999999999998181
1221	15.92544	15.872945999999999	245.62	-0.051497000000001236	0.07091800000000248	0.01999999999998181
1222	18.370363	17.415485	245.76	0.03510299999999944	-0.003389000000002085	0.020000000000010232
1223	15.904504000000001	15.906079	245.74	0.05432799999999993	0.11388299999999951	0.01999999999998181
1223	15.958832000000001	16.019962	245.76	-0.08986799999999917	0.008705000000002627	0.020000000000010232
1224	15.944779	15.953579999999999	245.82	0.059457999999999345	0.03020800000000179	0.020000000000010232
1224	16.004237	15.983788	245.84	-0.0707930000000001	-0.12283500000000025	0.020000000000010232
1225	18.340917	17.209509	246.08	0.18156799999999862	0.26938499999999976	0.01999999999998181
1226	18.360469000000002	17.296570000000003	246.14	-0.03422300000000433	-0.002655000000004293	0.020000000000010232
1226	18.326245999999998	17.293915	246.16	0.05057600000000306	0.04103900000000138	0.020000000000010232
1226	18.376822	17.334954	246.18	0.04498099999999994	0.046256999999997106	0.01999999999998181
1227	18.371218	17.379491	246.24	0.023900000000001143	-0.06180800000000275	0.01999999999998181
1228	18.339818	17.389915	246.86	0.07271599999999978	0.0849650000000004	0.01999999999998181
1229	18.376304	17.413061	247.02	0.048975999999996134	-0.02870099999999809	0.01999999999998181
1231	16.111531	15.049075	247.38	-0.12538499999999964	0.024216000000000903	0.020000000000010232
1231	15.986146	15.073291000000001	247.4	-0.02320899999999959	0.08927199999999935	0.01999999999998181
1231	15.962937	15.162563	247.42	-0.01258200000000187	-0.01974899999999913	0.020000000000010232
1231	15.950354999999998	15.142814000000001	247.44	0.0765330000000013	-0.016796000000001143	0.020000000000010232
1231	16.026888	15.126018	247.46	0.02596199999999982	-0.11350399999999894	0.01999999999998181
1231	16.05285	15.012514000000001	247.48	0.15208099999999902	0.05337800000000037	0.020000000000010232
1231	16.204931	15.065892000000002	247.5	0.040242000000002776	-0.17147100000000215	0.020000000000010232
1232	16.829106	16.925464	247.72	0.0016800000000003479	0.040302000000000504	0.020000000000010232
1232	16.830786	16.965766000000002	247.74	-0.002168000000001058	-0.0008590000000019415	0.01999999999998181
1232	16.828618	16.964907	247.76	0.048510000000000275	0.13701099999999755	0.020000000000010232
1233	16.879435	15.032632999999999	247.88	-0.10033900000000173	0.012815000000001575	0.020000000000010232
1233	16.779096	15.045448	247.9	-0.025485999999997233	0.006423999999999097	0.01999999999998181
1233	16.753610000000002	15.051872	247.92	0.06042499999999862	-0.002333999999999392	0.020000000000010232
1233	16.814035	15.049538	247.94	-0.10664900000000088	-0.025641000000000247	0.020000000000010232
1233	16.707386	15.023897	247.96	-0.04212400000000116	0.04436800000000041	0.01999999999998181
1233	16.665262	15.068265	247.98	0.027138000000000773	0.025150000000000006	0.020000000000010232
1233	16.6924	15.093415	248.0	-0.03489800000000187	0.09847199999999923	0.020000000000010232
1233	16.657501999999997	15.191887	248.02	0.03289200000000392	0.03304200000000179	0.01999999999998181
1233	16.690394	15.224929000000001	248.04	-0.0251700000000028	0.08126099999999781	0.020000000000010232
1233	16.665224	15.306189999999999	248.06	-0.10504499999999695	-0.1479809999999997	0.020000000000010232
1233	16.560179	15.158209	248.08	-0.04638500000000079	-0.05154399999999981	0.01999999999998181
1233	16.513794	15.106665	248.1	-0.06051700000000082	-0.0221429999999998	0.020000000000010232
1234	16.901147	17.046798000000003	247.84	0.035676999999996184	-0.045080999999999705	0.020000000000010232
1234	16.936823999999998	17.001717000000003	247.86	-0.012796999999999059	0.1350929999999977	0.01999999999998181
1234	16.924027	17.13681	247.88	-0.01090899999999806	-0.00469500000000167	0.020000000000010232
1234	16.913118	17.132115	247.9	0.15894799999999876	0.11701800000000162	0.01999999999998181
1234	17.072066	17.249133	247.92	-0.0853919999999988	-0.1042870000000029	0.020000000000010232
1235	17.044288	17.189082	248.1	0.03103399999999823	0.02590200000000209	0.020000000000010232
1235	17.075322	17.214984	248.12	-0.01773600000000286	0.049516999999998035	0.01999999999998181
1236	17.233824	17.318429000000002	248.26	-0.029268999999999323	-0.12565599999999932	0.020000000000010232
1236	17.204555	17.192773000000003	248.28	-0.044072999999997364	0.14717399999999614	0.020000000000010232
1236	17.160482000000002	17.339947	248.3	0.09784299999999746	-0.046373999999996585	0.01999999999998181
1236	17.258325	17.293573000000002	248.32	-0.09753900000000115	-0.040546000000002635	0.020000000000010232
1237	17.221860999999997	17.270829	248.46	-0.008431999999995554	-0.003585999999998535	0.01999999999998181
1237	17.213429	17.267243	248.48	-0.15197900000000075	0.0016189999999980387	0.020000000000010232
1237	17.06145	17.268862	248.5	-0.04306300000000007	-0.006314999999997184	0.020000000000010232
1237	17.018387	17.262547	248.52	0.10203699999999927	0.020020999999996292	0.01999999999998181
1237	17.120424	17.282567999999998	248.54	0.028544000000000125	-0.04993799999999737	0.020000000000010232
1238	17.188469	17.277699	248.62	0.013557999999996184	-0.042439999999999145	0.01999999999998181
1239	17.303639999999998	17.136398	248.68	-0.02046999999999599	0.19144000000000005	0.01999999999998181
1239	17.283170000000002	17.327838	248.7	-0.13949500000000015	-0.05427500000000052	0.020000000000010232
1240	18.181022	17.321238	248.84	-0.016640999999999906	-0.14759500000000259	0.020000000000010232
1241	17.129502	17.225813	248.86	-0.12390999999999863	0.06133300000000119	0.01999999999998181
1241	17.005592	17.287146	248.88	0.11127000000000109	0.014024000000002701	0.020000000000010232
1241	17.116862	17.301170000000003	248.9	0.11682000000000059	0.001803999999996364	0.01999999999998181
1242	16.267584	15.017787	249.3	0.05589300000000108	-0.05972500000000025	0.01999999999998181
1244	16.596739000000003	15.430705	249.54	-0.007669000000003479	0.13204999999999956	0.020000000000010232
1244	16.58907	15.562755	249.56	-0.1396349999999984	-0.08158199999999738	0.020000000000010232
1244	16.449435	15.481173000000002	249.58	0.041767999999997585	0.004207999999998435	0.01999999999998181
